"Group.1","imce_RentContr","imce_InclZon","imce_Partic","imce_nonProf","imce_dens","imce_mixUse","imce_ClimNeutr"
"R_1CqIoUCPPGDPPiu",-0.0169491976333051,-0.198660073210516,-0.518889214429234,0.544087989233998,-0.204979409982238,0.0432226172274897,0.382049701335104
"R_1CqjxTUnI9bp7jJ",-0.020294102448585,-0.370553691066621,0.192348755893132,0.279635235749498,0.400769606250604,0.393504013825096,-0.0919767809323816
"R_1CqMks6oqrsp3XQ",0.0936906118252736,-0.824205768856056,-0.672218209318238,-0.316681060016234,0.0967829438864728,0.603389000891324,-0.315324682372206
"R_1cRGLoCjj79ZiFi",-0.0101643409250758,0,0.75790424840393,0.794865408263776,-0.585366984519139,0.493268345969514,0.494345953975896
"R_1cRGWm3TV2Zi0z1",-0.452313327825638,-0.118182014206145,0.198960898244516,0.148773661657497,-0.251587057418082,0.0943784365443203,0.64270072267357
"R_1CrNuckhogky7cZ",-0.479622488885954,-0.524592769098694,-0.418329412487089,-0.367773250954895,0.215188723123308,0.432655233959399,-0.175693424522506
"R_1Crtc3MnNuTZqhB",0.15099656533213,0.262069806027764,-0.394949783265111,0.33891703932896,-0.456441926034094,0.898129407323668,-0.0589940376763554
"R_1CrWlB3C7JgAEP3",0.210399368787158,0.014327410053919,0.524611329516119,0.451907796200686,-0.65053496895049,-0.232350748300355,0.416175354383071
"R_1cSbAQMPR9X5kxk",-0.144862100628348,-0.731727024669196,-0.393769029996303,0.446731788002876,-0.30378603533961,0.554600559428583,0.588921514834263
"R_1CsDf1h5M2u9Ruh",-0.0184659557665457,0.520737932063267,-0.85494669276217,-0.0711598545749338,0.226723759260346,0.0555325976823275,-0.239872675552296
"R_1cSqdydUtGgEENu",-0.321909632691371,0.417946318775693,0.389631176985313,-0.424916395974086,-0.015230281662879,0.0512504257923637,0.346887054875419
"R_1cSwucUtjhacn0g",0.376312587975243,-0.260858008257996,0.58410447016313,0.529510559752337,-0.831680284409035,-0.281471257025723,0.822958533060935
"R_1cTcNHqqovYCT2q",-0.942312639372789,0.47536701384172,0,0.00978515932359928,0.223260751711096,0,-0.331744786726815
"R_1cTGVyFwVZWxbIv",0.488771136556214,-0.407569169300274,-0.301425842904952,-0.162814516718763,0.269220258639689,-0.385501981768636,-0.104719080440568
"R_1cU0AjD5eE96aVD",-0.396342000808845,-0.566828629515172,0,-0.0932700075565803,-0.139620592305184,-0.10017914909295,-0.404512217742681
"R_1cUniv2VOBc3qqN",-0.544292548038963,-0.288206023002169,0.439345107518831,-0.233786838943504,0.239837549092417,0.589204221522844,0.679261138861433
"R_1cV0X8HhWLuAGUD",0.730480847716214,-0.388054039576138,-0.507329316819771,0.338796129476492,0.851163600137735,-0.150830646872614,0.479704284788638
"R_1cVczYAfou9RGye",0.130819487221981,-0.218717250080669,-0.245055151764663,0.217522677248798,0.2225360059775,0.163444031682795,0.250784292905669
"R_1CvG0kt2bPkqeeS",-0.258985574735882,-0.197300219928133,0.143246341042904,-0.198761646084583,-0.268943369982948,0.0573899886670511,0.203384829364163
"R_1CvgyaOzoeaFy1j",0,0,0,0,0,0,0
"R_1CvHx5MFVf8MQLW",-0.636481022957662,0.427340087228038,0.858496159051249,0.296282915536628,-0.569549293504796,0.0027053434982458,0.562637440239348
"R_1CvSX0IxjyF0A9v",-0.165490025615172,0.221406783585919,-0.143630138551596,0.216834393277664,-0.140828577967319,0.99009900990099,-0.204560122568386
"R_1CvvQ8Dh3tAT1t5",-0.257470677301097,0.228571011435562,-0.486036997332975,-0.422494210257978,0.832263985065924,0.0618874113203128,-0.0473769603268998
"R_1CvYo78Y73vUdy5",-0.0106372117124944,0.363080205292847,-0.563757085109207,-0.607673119912272,0.28357683915728,0.205215030154802,0.167252441419601
"R_1Cw1sN8JGyK70yE",0.64055504744683,-0.543735566621086,0.181009321785369,-0.284751514585139,-0.0147445240348238,0.51580051606335,0.0194309001547715
"R_1Cw4AsPc67jW3Cc",0,0,0,0,0,0,0
"R_1Cw4fpjkCiLPeN9",0.120731353682663,0.154515798329547,0.119368301665322,0.122875803102708,0.205240992295349,0.183019191912902,0.243431333355453
"R_1Cw4LmErErdNvSq",-0.307990217669352,0,0.373426481241998,0.276624660365618,-0.762212341506178,0,0.331751540572825
"R_1Cw5G4PSAPvd1iL",0,0,0,0,0,0,0
"R_1CwGZscDFxT8kyS",0,0,0,0,0,0,0
"R_1CwJGckFumfJBFm",-0.248017210788434,0.623445027212138,0.600813998994976,0.258018986005815,0.204436465318654,0.568899772532182,0.261124808430491
"R_1Cwm49toQLYEaIq",0.413841799981734,0.331278261905616,0,0.294641190266255,-0.190946585680518,-0.235417115812278,-0.54202709897606
"R_1CwNRfHTJJCesCR",0.864338464481329,0.907253761596969,0.272440055718757,-0.284223852730099,-0.268277446142374,-0.478990422654477,0.17973338673578
"R_1Cx4b7gvIj6TW1w",0.243704622153299,0.00779539758513485,-0.440000531365132,0.0259372872225754,0.643369824422584,-0.64271269935754,-0.00661617346578438
"R_1cXL27nCsEP5Huy",0.734968160146674,-0.0149740765515002,0.0102838953774468,-0.060456033851699,-0.236555821319875,0.631462372728538,-0.0258780468122015
"R_1cXRUablIGECbhY",0,0,0,0,0,0,0
"R_1CxTnvheSuE6qkp",-0.0824161579878551,0.702484780415006,0.150350248166314,0.345896731281195,0.0323507137579773,-0.0966070281435476,0.0808435400329112
"R_1cY3BlaQTCtB3af",-0.028058058437151,0.471152106434214,0.561472216521005,-0.226732847268449,-0.605464912444629,0.0274084472637781,0.187486661054318
"R_1cYcVzLIRHel7So",-0.139632629165646,-0.124623227459179,-0.1957935990215,-0.316717838462786,0.235589889566384,-0.269380550412431,-0.149669074060573
"R_1cYeBTgzXro7sbD",0,0,0,0,0,0,0
"R_1CyiioLLjmPCVJq",0.347179992084423,0.261721034602441,-0.12636146950637,-0.169450202146174,-0.118627150102577,0.301995579134244,0.186897744984128
"R_1cYrtPem66MdJM7",-0.147527004328527,-0.150785223730717,0.180423116371992,0.126289384543756,0.496154987187894,-0.0804867861479582,0.165605936507146
"R_1cYvHl6XgCMfpP4",0.653848857419832,0.24304112211656,-0.764555051610412,0.0414751950965126,-0.608365543176187,-0.220818746283758,-0.338722162098815
"R_1cYyVtRcT22UsFX",0.4556577935636,-0.174624318739565,-0.00971751111817054,-0.447582948517974,0.50512619737669,0.0326455685705632,-0.00417095467259138
"R_1cZnEquPlrHtwtG",-0.221721189997968,0.208202538345022,0.427840916116957,-0.0185768591904146,-0.0257859989495562,0.389052703728316,-0.166395116984828
"R_1cZyudKrZRJO2ZK",-0.0214347965410131,0.224180979085682,0.208940113415112,-0.188988169872707,-0.00223902734817851,0.537921438856086,-0.435271072333163
"R_1d00sr7iDgUIkVA",-0.363741689866479,0.191983592357564,-0.0485343491343937,-0.179547896391351,-0.30742049715368,0.722241312649951,0.733173510028473
"R_1d043HGo7fBPtIE",0.715638958139156,-0.0248586136599879,0.386424565498549,0.655005463885574,-0.397838614550915,0.72859650385624,-0.0908714116073738
"R_1d0QCxu4uXxVrya",0,-0.257218846007602,0.611545386915052,-0.18038312183944,-0.0609360035658862,-0.298328637376809,0.272946410023267
"R_1d0rJ4KPMs2dBwH",0.563446973711046,0.272041207658016,0.0898016027443484,0.196229660469961,-0.549002309571293,0,0.167135347334927
"R_1d0wDWlWxKh5qUS",0,0,0,0,0,0,0
"R_1d3TU4fywRCpiNh",0.0901958516617461,0.753098920519428,0.217784387039109,-0.063510601370184,0.188923949206952,-0.352564154801047,0.0327415946430967
"R_1d4gDYTThBTlCs8",0,0.0841345152374117,-0.254382098857982,0.343421522937646,-0.279676221121027,-0.173376121228362,0.0961603876965299
"R_1d5dS1OoE1g3rpq",-0.308982909741563,-0.499196838886021,0.0542184280683414,0.289769983421162,0.739926589393138,0.762596703103974,0.043620192884402
"R_1d5Ds5b5bJlW7Np",-0.0018768698445862,0.0171078088943619,-0.422071057135292,0.160876219790877,-0.99009900990099,0.0864071055630695,-0.411519692841061
"R_1d5g4Xn7dP85uFl",0.198270937371458,0.23309077858941,-0.329379654484724,0.199679237744872,0.171250763178722,-0.127250275072767,-0.686957736276445
"R_1d5ZCylEdyzZLh9",0.611998215686305,0.456992720574727,0.0397824962223421,-0.417252728214492,-0.248727027632055,0.269144537738671,-0.392299514082957
"R_1d615ITAccPyDTx",0.99009900990099,0.36466848434313,0,-0.0387002169147752,0.368624683904603,0.0281455869746356,-0.399243238196224
"R_1d6NcLySXvMhuCy",0,0,0,0,0,0,0
"R_1d6t2LkklW3nJqG",-0.366414811067841,-0.580918761789959,0.161352616665045,0.0427014411696571,-0.605867306177728,0,0.384991148652146
"R_1d7gOHaXzLnR4Yk",0.344864505333842,-0.414878285084074,-0.134071650086485,-0.157193975424673,0.420858485318206,0.678622051885268,-0.0454940455321465
"R_1da8nAuQsMF6425",-0.405111952307436,0.219830265504851,-0.515615363608068,-0.0855009909345141,0.0671034981173467,0,-0.315468623006265
"R_1dAfh1FKT4pvAnI",0,0,0,0,0,0,0
"R_1dAGfHkQZerOJbN",0.543061404700603,0.231794384378287,0,0.438661752004487,0.574754496591216,-0.25780656028241,-0.194737392250086
"R_1dAi0PozIXYUYoB",0.130491254091105,0.211887088573888,0.507831340373334,0.378261961666166,-0.00433774217784332,-0.0455705484959781,-0.315961100085645
"R_1dAMW5mwaO7UCm0",-0.242126831630902,0.160188558882367,0.334995744136477,-0.364607738946428,0.274202404613399,-0.191027651623531,0.106271744297372
"R_1DAUG3JhgzFTVTq",0.175574299482791,-0.197982877430765,-0.224088474962045,0.0169906147047786,-0.0315507537049807,-0.208029855394118,-0.22928327241422
"R_1daVmvx1UWZIumy",0,0,0,0,0,0,0
"R_1daZKEjzOUKheh9",0.279015792867137,0.129990086514336,0.248657483927463,0.318946407221202,-0.386361279609934,-0.145117392217016,-0.000904709768276789
"R_1dB1eivTb7vNNkG",0,0,0,0,0,0,0
"R_1dB2uVnoUi5jUQ9",-0.417768789252041,-0.429205827315622,0.18510212794162,0.191884520611046,-0.446112601443892,0.322552794649786,-0.102869042669197
"R_1dB5Hafir2iJjhx",0,0,0,0,0,0,0
"R_1dB70hW6xerIhrK",0.160321842653575,0.107232863136071,0,-0.326458885334249,-0.170148130676211,0.140155309662571,0.18370014260724
"R_1dbgtdZ0oYOhm4G",0.764910877795837,-0.136947404683749,-0.359836381619139,0.0603860846286623,-0.482197618441552,-0.0641163808887237,-0.0771052597087157
"R_1DBhysYolJqYbUj",0.794632837878675,-0.0912851706094827,0.649467005515528,0.99009900990099,0.0740553595648277,-0.515636296127626,0.434545610952455
"R_1DBl7Bjv5omWF1T",-0.100351025400347,-0.573617800639292,-0.442698466968141,0.396189031257693,-0.105638403876316,0.228832404302542,0.564490414827684
"R_1dBsP0wiodbtJHq",-0.361885865320482,-0.352085282654142,0.840604895700624,-0.734177755331104,0.288049922016099,0.869951153578157,0.210776841721863
"R_1DC5MZiWIs1nZXg",0.49530846886633,0.73317611603568,0.345571765330178,0.55928934634712,-0.00111066533079629,0.601781320320238,0.56344482593557
"R_1dcAaVaqGHpM4PF",0.378863253797924,0.363629750775227,0.0885849032799993,-0.225895090320851,-0.668327963002959,-0.423418877106282,-0.00459276386736701
"R_1dcBEdL5CQfcVj4",0.683380751854322,0.765145411869168,0.191408426388368,-0.693824166901064,-0.48441885745706,-0.584338268037329,0.815833813160722
"R_1dcOvJk18KAtFfM",0.474248878538328,-0.360894189161216,0.616748753373121,0.624550960954061,0.0258936383596794,-0.418148697029423,0.00598141633134084
"R_1dcuo0OFaJqhDD4",-0.232852153289212,-0.344680499384143,0.0694278283895978,0.207985417763658,-0.403261322913361,0.0465655441730416,0.589949287550892
"R_1dcW8xcy5WxKs7X",0,0,0,0,0,0,0
"R_1dcyIkz2Nh05d8D",-0.00954101874886981,-0.606323553281981,-0.0089928360398083,0.225383860255209,-0.0370508502121279,-0.342069130620122,-0.0141353759843508
"R_1ddaH9CGjqkWgrG",-0.188407622782945,-0.215144299603884,0.299082434880565,-0.174669917342466,-0.145283354323647,-0.188015970626442,0.140294850258352
"R_1ddkIgM0Y8BYhpq",0.513538155879071,-0.577922802466064,0,0.518909566540782,0.180663413197655,-0.855103802227775,-0.421182378347175
"R_1dE8jYzaewY7xBR",0.690698977377057,0.99009900990099,0.768990262958965,-0.239448113329818,-0.0169896035613453,0.141295216255336,-0.374262582484908
"R_1dEOrWMpfUTV8h0",-0.580182165253756,-0.604204748457977,-0.253992944561381,-0.418612305518509,0.271801840099171,0.020436183220978,-0.00273447950843481
"R_1dEQlXZIVqVyBUb",0.457854180186474,0.00325652136601978,0.242970550490057,-0.0224667178391111,-0.207785697875025,0.706743762795675,-0.372273647558464
"R_1dF7DuYavvDhO81",0.517935727688001,0.197733200924545,0.235056999500159,-0.00910507103406308,0.449311740762282,0.26036714072223,0.00851408171708997
"R_1dfXiIC5nMq34kE",-0.183668492448636,-0.2187633579206,-0.1814861119455,0.00950451834220484,-0.354161977057507,-0.270514173904822,-0.336034962262661
"R_1dFXvYozu1oOhJk",0.522325795020413,-0.602634770459206,0.211664160042514,-0.205093050103924,0.155920356608608,-0.572455157068456,-0.564783894702962
"R_1dg0fkECy51sbVJ",0,0,0,0,0,0,0
"R_1DG6IGj23bzAjZN",-0.0582305549253422,0.0892154964510525,-0.202304521766331,-0.038912013223239,0.191933563938155,0.0150898494186734,-0.0624934325153416
"R_1dGJBBnAFfrhW5S",0.590600005557644,0.180024385148269,0.613019611004057,0.467972420088821,0.0115524487091174,0,0.386515698888855
"R_1dGkJPqahsXigQR",0,0,0,0,0,0,0
"R_1dGNWG6x9GVi9l1",-0.461479274762185,-0.394539786419285,0.471542240676595,-0.096787224983272,-0.382177331008457,0.000975265829651781,-0.207847796574098
"R_1DGxdKmgTY4I1wK",0,0,0,0,0,0,0
"R_1DHdozYiGUiO3AF",0,0,0,0,0,0,0
"R_1DHdtmqlGezLn6s",-0.305197687154776,0.235856402356118,0.202697787320735,0.495317533216356,-0.256483270809874,0.191183811930268,0.20785395430993
"R_1dhJfiyCGMmyDLa",0,0,0,0,0,0,0
"R_1DHL4P856myfr7Z",0,0,0,0,0,0,0
"R_1dhv5v9CT8AmbyR",0.586735326427903,0.42817956226339,-0.261139578906479,0.0026718719719449,-0.3940751235931,-0.396642376963841,-0.362151918344397
"R_1DHxYJZIxa20ojc",0,0,0,0,0,0,0
"R_1DHy9IIepF0NEC1",0.574953378114957,0,0.0252044454057017,-0.481449768419308,0.232069112037555,-0.540817416947296,-0.285255033481077
"R_1dHyK4ipdyi6WMT",0.211370943251495,0.0573198370900057,-0.189936611579662,-0.15550999064863,-0.0819972454729476,0.353923587759358,-0.206390368006959
"R_1DIK3vUi1cx6tRQ",-0.615815022726086,-0.51486417832937,0.601737250758416,0.178647338693658,0.0356231917124951,-0.0338287339003779,0.633454935411063
"R_1diQpduP0PfBS2o",-0.19516569118157,0.461617027320411,-0.26307839591078,-0.0310113891578452,0.0522768743681029,0.99009900990099,-0.0169332914631212
"R_1dir5AqBM2NZNKx",-0.477365000120135,0.23537872754018,-0.0390190391069702,-0.601207768944874,-0.187641584909395,0,-0.519851488444455
"R_1diVIadGSiFHXdJ",0,-0.258725694748058,0.227947881584474,0.636546470966357,-0.224854082915228,-0.58849464525565,0.188705550502318
"R_1djnCRrTyTwWQuG",-0.238182597065271,-0.271739523699958,-0.495553106875633,0.643446294806046,0.392728343223946,-0.167104369766981,-0.00174646391388496
"R_1djp296hRbkTqKX",0.10753388020472,-0.399714066448903,-0.3234599550089,0.564783426246016,-0.444245349274407,-0.362976918489424,-0.0741410662249923
"R_1djpDfZmpaPD0lt",0,0.680842368316793,0.198643822226318,-0.0528094720754264,0.470373141828648,-0.18815090330402,0.396735528242002
"R_1dK2KXiKwBbwpnB",0,0,0,0,0,0,0
"R_1dK3zQg12EgTFXP",-0.128191065805806,-0.269510787734758,0.0799133980783995,-0.143554772513079,0.145472491630152,0.183883625502294,0.259674234739781
"R_1dKLQSuH9wMl3LZ",-0.526848398641051,-0.773152231634552,-0.252979918486361,0.412735318755291,-0.0687498581855363,-0.661938178744632,0.154122574666642
"R_1dKRRlFZa97EcpP",0,0,0,0,0,0,0
"R_1dKt0Htk5s3FnDA",0.0282257492131507,0.833403692048314,-0.354366027986062,-0.377672878200743,-0.426663368008675,0.847858907751471,0.0555896486091346
"R_1dLcfOfEf7EO845",-0.187603756417697,0.106940587000778,0,0.599872332599124,0.0413114882832738,-0.248382974217717,0.199530889395408
"R_1dLDVcpzkXcyVZN",-0.243344614214995,0.271202108015208,0,0.174018380194333,0.347089792659958,-0.249701689344754,0.201791251704804
"R_1dLi0S0oCD4KGf1",-0.377595497080321,-0.110488169206424,0.0109340978401864,0.219458705007554,-0.384444248104776,0.513671085112658,0.191380893672593
"R_1DLUozOOXPgwbvW",-0.00934305880679212,0.101954046865095,-0.368221702618199,-0.176307023744868,-0.823355141061721,0.453539593559054,-0.110062150503341
"R_1dLVwKLMjgjt4Oo",0,0,0,0,0,0,0
"R_1dlW15akkFwWYPQ",0,0,0,0,0,0,0
"R_1dLWKEX9cNJAvzo",0,0,0,0,0,0,0
"R_1dm2KEEXIjNBrjB",0.558357665360926,-0.00152706609623101,-0.304814632053698,0.538210736103929,-0.659111737270886,0.6324512798432,-0.559583924830537
"R_1DMaByfM30C1vpC",-0.0141356111049305,-0.0575774870798008,0.450715769611137,0.825877791044589,0.221555422671562,0,-0.558225602558099
"R_1DMBew8krPjor1E",0,0,0,0,0,0,0
"R_1dmdRg5qaDIvMKo",0.794218517819768,-0.289089350636647,0.00660092544624763,-0.171133344454961,-0.549303036804318,-0.531756252455939,-0.558909034782702
"R_1dMEzvF0enlx6ex",0.377925284927593,-0.212102250939274,-0.268252559259143,0.330326511080693,0.355878566878501,0.179735552434397,-0.393909543752806
"R_1dMj2RMtvdHEbZo",0.249016451585068,-0.125630093242736,0,0.117380737002651,-0.24474440311352,0.316127128795427,-0.177205496196221
"R_1dmm8sczGjXoXyA",0,0,0,0,0,0,0
"R_1dmnjWvRyGbriGq",-0.112580837138919,-0.321032051464833,0.312427815455728,0.48408489018618,-0.53362499686486,-0.208443314937555,-0.0250739570747286
"R_1dmXPewCcdyryUJ",-0.160497285228424,0.0113710225341727,0.583345728790135,-0.609726257397885,0.405804952183501,-0.782065588819346,0.013094412377541
"R_1dN269ky67q8Hfm",0,0,0,0,0,0,0
"R_1dNbeqdxPSfPqu1",0.535920763838367,-0.201096898353326,0,0.326776211051985,-0.0827788967347335,-0.38755848285831,0.40230045601485
"R_1DNJoL7Ckqso9no",0,0,0,0,0,0,0
"R_1DNJssG1Yi3SDXO",-0.533369393420236,-0.164089411822846,-0.58040500001533,0.227938526458964,0.575311082921473,0.0142718839262676,-0.608884770008112
"R_1dNq3xIc6qL9jcz",-0.489770844841394,-0.0209729562806067,-0.291174932362146,-0.0120148944020853,-0.688984827667535,-0.294641767901871,0.249007561369047
"R_1dNu45lLIIDaqQz",-0.176899212632702,0.18792942619431,-0.199113912150401,0.270496112627716,0.0697863705131227,0.081213869995788,0.254648283028985
"R_1DnwEX4H7h7l8JA",-0.410204979882238,0.228998589882355,0.417768573481068,0.0117724791537331,0.836035296939963,-0.60612718716502,-0.617071678905956
"R_1dnWvkNx2Gio0Us",0,0.240169710645518,0.34482938685412,0.159681327741771,-0.0842379111679696,-0.066795563892942,0.51434558675791
"R_1DO16XXQnvHSEEA",0,0,0,0,0,0,0
"R_1Do5MQKI8MGm0Hn",-0.300981467276887,0.308221005265406,-0.247334865337542,-0.102130733220799,-0.306929566654156,-0.21405574749577,-0.228742692757866
"R_1DOlCAJzuf6fwOM",0.307614342524541,-0.511533814177883,0.751091711682636,-0.133660081772116,0.307248544825613,0.0155389714524209,-0.198017414165447
"R_1DoQIWOtFPbz5du",0.606676325949345,0.46635740731283,-0.490047244837947,0.424620545106168,0.156286381212617,-0.514947004089644,0.559292155569536
"R_1DoQrBfjhRxTF0Q",0.131750474608611,0.384177387654419,0,-0.36313896154065,0.351479944800952,-0.537860630930018,-0.0341759244837527
"R_1DOsQ1V1bIgYdvp",0,0,0,0,0,0,0
"R_1DOUoBNwNfLE3up",-0.0169564396768607,0.700972021492803,-0.22384374537254,-0.0289347027358985,-0.197024020248678,0.565997559724046,0.0559636712862172
"R_1doUuWCapn89U9h",0.565797899605515,-0.00195169518113848,0.659441045011157,0.192140546883362,-0.43712537302048,0,0.377102884851786
"R_1DOv9jiGz7adi2F",0.0696043398520415,0.875471601418744,-0.415401714252556,0.204771908160419,-0.349736515357714,0.491131495160953,0.25091445458158
"R_1Dp6JjLxCiv8AKA",0.300306489482864,0.175524805499483,0.373232312031627,0.162709859764573,0.212770358393471,-0.0595373143429998,-0.23543693838762
"R_1Dp6YOX1q0DE18Q",-0.4398511583247,-0.0252198677829505,0.262926463561155,-0.176249878799183,-0.372722251909556,0.576747658062054,-0.012788553073176
"R_1DPbWUMv2YxXZ0I",0.665016793507792,-0.188708697532972,0.455437643635409,-0.405549726566475,0.196599197077969,-0.486720647393379,-0.00478220486138338
"R_1DPhqBtwIACYeYk",0.474575394586654,0.650275083116925,0.22431856564092,0.440918288010447,0.0149374605074109,0.530292857866154,-0.424134657131729
"R_1dpoZqtr6OSQikz",-0.469581114376124,0.10775660527243,0.688998144536741,-0.189972295103522,-0.240170358140887,0.223328500596951,-0.00884742574870695
"R_1Dpr1hSTVRLteVX",0,0,0,0,0,0,0
"R_1DqDYvRt6Izh5g6",0.0394424651879384,-0.366096078340215,0.270248445318485,0.212172951957422,0.336436714593495,0.2749164745919,0.379603090412374
"R_1Dqm710vd42BeTP",0,-0.408446583039371,0.665219314142666,0.588099082001039,0.292540979136856,-0.714556509707288,-0.643586341852797
"R_1DqxQRLHzPDDRTa",-0.378074699451158,0.0733900403568132,0.494226807521497,-0.299959652586814,-0.127933907168173,-0.359340203580195,-0.314378836734876
"R_1Dr3LyiZwUENDOA",0.527360705677793,0.0750677789853832,-0.0517859273897632,0.503792264509579,0.246348061733943,0.20882885910882,-0.0333223061382831
"R_1DRTUEqurHGRffm",-0.119580080846402,-0.168483382321158,0.136458118583212,-0.2158572943281,-0.059336452993319,0.642408812317495,0.541823889053516
"R_1drVBSiPaQVhmck",-0.322769536989453,-0.210869470193602,0,0.0340905786734422,0.257485796221291,-0.360417649649104,0.194678513561844
"R_1drZBiRD8heNsVV",0.545424679024555,0.050532013232297,0.518657541874795,0.636966449755105,-0.701641242268118,-0.623528346149092,-0.227010293050632
"R_1ds0gIJPZkKTUGT",-0.521573857682206,0,0.777196353162087,0.0937723081700024,0.364033437642902,0.180284693838285,-0.568207387708008
"R_1DS9bzwEwfBrhS5",0.404213017982817,0.238063706143599,0.514519666353697,0.516598621464134,0.447801271764648,0.592531391884125,0.36734839430334
"R_1DSBPYcGUiqERzb",-0.667691481258044,0.418656712208082,0.598223273579079,-0.074247838198425,-0.143121746731752,0.539505916852015,0.155242363255188
"R_1dsGGLLvq0zk4DF",-0.269059865204505,0.356305258594347,-0.748774478337169,0.480138068914262,0.353936235419865,-0.369919054863267,-0.0500193930428192
"R_1DSjCbQM5NljjSR",0,0,0,0,0,0,0
"R_1DSjqqkSMpwyHb5",-0.335108497957001,-0.195072831848965,0.141204623412754,-0.394904360556583,0.43382627839743,0.519784161754995,-0.684999285015683
"R_1DSzsLGtVBufaqm",-0.142604065299849,-0.170939388179064,-0.112055669966327,0.193620738061025,-0.178515697383104,0,-0.129546721815216
"R_1dt2y6b9VheeFHW",-0.378290884134787,0.209620565981773,0,0.271304357763568,0.406588479610763,-0.0196510074574251,0.411392063711823
"R_1DT5uk10eaaoUdS",0.739637191217458,0.555789064232189,0.0425045594264409,0.551713418099229,0.0777439039037875,0,0.521322540926832
"R_1DTlDsrWMm0IiCK",-0.366820871311657,0.0906366489677948,0.133324433263095,-0.256302394941757,0.143477829137949,0.113491109868995,0.178203342252093
"R_1DTNyoLXNHsRLCG",-0.178359481579006,0.337261517340003,0.236094536444408,-0.355625076710506,-0.2072304134492,-0.217268667115809,0.171642692825465
"R_1DTsTAdwOHaF4D3",0.24353807382665,0.166116158143095,0,0.0369394357469306,0.146869418570226,0.68438334930513,0.229395389971131
"R_1DU2uAMyEDXklaq",-0.38357792976535,0.193265875171256,-0.332451359918523,0.340786099327175,-0.206783323002586,0.213976813551618,-0.881716507452377
"R_1du8ZLpTXFpPfWd",0.526145032125207,0.452544654375092,0.0553277664235146,-0.00578007192336378,-0.427192595383027,-0.142672172747704,-0.333584778365182
"R_1DU9x6mO79RCyJK",0.278138162785382,-0.112032363486349,-0.533576706610314,-0.00219560436056912,0.375933153892891,0.725908674865832,0.258898218876095
"R_1ducgT4dzpW0mrG",-0.82812747140234,-0.128546518808442,0,0.713487302961573,-0.223529730770814,0.872566559197354,0.175555231324864
"R_1duFzAKJjcWjPK3",0,0,0,0,0,0,0
"R_1duHYwUc1VbrZRD",0.99009900990099,0.241828979549559,0,-0.196128738124642,-0.188358093219352,-0.0940321640501049,0.182763148833198
"R_1DUnIzppIRr3Jvq",0.267307608539841,0.260716354011904,-0.172799532586416,0.491975546090751,0.251754475684872,-0.145951597698929,-0.18502407423537
"R_1DuOVNZfbXcdzMS",0.195445304264638,-0.337630496388893,-0.99009900990099,-0.265811744606777,-0.31414723447578,0.302824944615284,0.279557529933379
"R_1DUR2kbVn9i35ha",0,0,0,0,0,0,0
"R_1DURra4lLvv0XRx",0.867289427314725,0.27015305958124,-0.410455594865018,0.300648671117366,0.0217032500819035,-0.257191334978869,0.340610724455983
"R_1DUtLbqqQqHxPLx",0.535241899437007,0.141968061696775,-0.145276850828141,0.227199770671627,-0.401326358279264,0.405212962084719,0.428575462381877
"R_1DUUbuVWhircTCO",-0.105789014640335,-0.0690123366107366,-0.542475867629826,-0.0676573853620132,-0.820005310351059,0.111049156342418,0.238185365121066
"R_1duXewgy3rjfKnQ",0.894375483168534,-0.5079693976432,0,-0.16086815762617,-0.101370029780324,0.0562463108029555,-0.0329998224448901
"R_1dv1ws2K3GAcpEq",0.713608439314764,-0.38598150493172,-0.481705522462722,-0.233574251703644,-0.109958882488048,0.130431589775492,-0.277066595266286
"R_1Dv9DNX8rkIrY1U",0.126771141115106,-0.21426266963788,0.346619209515042,-0.4038263957115,0.186218225060401,0.269385919435077,0.587259828320066
"R_1DvFbe8p4Cacv6G",0.190838381471411,-0.161469190091098,-0.292084787857552,-0.165201167129562,0.112968010028379,-0.331949288045941,-0.239069924428847
"R_1DVi3HizrQtECpI",-0.0241349141678655,0.178142205784798,0.168197259522402,-0.198137273051535,-0.606877085672058,-0.00935028409083103,-0.242899601795164
"R_1dviJUyS3ycALlZ",-0.584155199252504,-0.0630634488748747,-0.337602875248885,0.154616567385679,-0.415860895987162,-0.102023227733646,-0.249728842680381
"R_1dvkgfj3ZBSaAxu",-0.216588574414438,0.180974086534892,-0.604016983067638,0.585508327945625,-0.40755832981211,-0.253134337487951,-0.077946922050607
"R_1DvPU1jkKKPx5UD",0.222947686838969,-0.0903563602741646,0.362799482195319,0.195234736938178,-0.13453948338587,-0.161251435359065,-0.140027100272677
"R_1DvQROxf9bXrZjL",0.413689891125013,0.438472065796921,0,0.43479519883906,-0.241583089899981,0.0108290374763227,0.514756060374944
"R_1dvriWDHv5aUEYM",-0.254668073252623,-0.0585298758752433,0.00893523722973697,-0.750872157812871,-0.503526375337187,0.595494047168502,0.00365680147359451
"R_1DvwQ9uqW2SIyo6",0,0,0,0,0,0,0
"R_1Dw1G80cKHcfgdY",0.00208217630491687,-0.0340298478016596,0.546606288645905,0.00850860401912563,-0.522062419299053,-0.224652931328908,0.888086096125242
"R_1DwejL4AKZ1QsGW",0.640194005248124,-0.438141717548647,0,-0.205244394434367,-0.21085950487122,0.629256489241785,0.224866179567261
